trainSet	testSet	neighbourhood	neighbourhoodSize	threshold	predictor	similarityMetric	predictionMetric	socialNeighbourhood	socialThreshold	RMSE	runTime
3_3.base	3_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.6	0.4032267028179732	4.01993
3_3.base	3_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.8	0.4032267028179732	4.010419
3_3.base	3_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	1.0	0.5911778221252053	2.655964
3_4.base	3_4.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.3690140202177214	6.328063
3_4.base	3_4.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.3690140202177214	6.18127
3_4.base	3_4.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.3690140202177214	6.114193
3_4.base	3_4.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.3690140202177214	6.100235
3_4.base	3_4.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.3690133891931521	6.026326
3_4.base	3_4.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	0.5366033816227869	3.378069
3_4.base	3_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.0	0.5576992023221525	0.208877
3_4.base	3_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.2	0.5576992023221525	0.202708
3_4.base	3_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.4	0.5576992023221525	0.201428
3_4.base	3_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.6	0.5576992023221525	0.202149
3_4.base	3_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.8	0.5576988989476689	0.201187
3_4.base	3_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	1.0	0.6337744392794543	0.131598
3_4.base	3_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.0	0.4022468712882898	4.073768
3_4.base	3_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.2	0.4022468712882898	4.0923
3_4.base	3_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.4	0.4022468712882898	4.032459
3_4.base	3_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.6	0.4022468712882898	3.939207
3_4.base	3_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.8	0.40224680558580805	4.047936
3_4.base	3_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	1.0	0.5908530543302862	2.70473
3_5.base	3_5.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.36882601538145016	6.570934
3_5.base	3_5.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.36882601538145016	6.053232
3_5.base	3_5.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.36882601538145016	6.150366
3_5.base	3_5.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.36882601538145016	6.062435
3_5.base	3_5.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.3688238494866615	6.025441
3_5.base	3_5.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	0.5276496616551507	3.286132
3_5.base	3_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.0	0.556019749530002	0.210922
3_5.base	3_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.2	0.556019749530002	0.2018
3_5.base	3_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.4	0.556019749530002	0.199956
3_5.base	3_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.6	0.556019749530002	0.202114
3_5.base	3_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.8	0.556019749530002	0.206813
3_5.base	3_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	1.0	0.6278742576650251	0.135626
3_5.base	3_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.0	0.40249032122750106	4.051929
3_5.base	3_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.2	0.40249032122750106	4.02428
3_5.base	3_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.4	0.40249032122750106	3.928131
3_5.base	3_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.6	0.40249032122750106	4.061918
3_5.base	3_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.8	0.4024840170838503	3.908578
3_5.base	3_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	1.0	0.5791617788235124	2.726603
4_1.base	4_1.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.37166731825964655	6.394482
4_1.base	4_1.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.37166731825964655	5.935382
4_1.base	4_1.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.37166731825964655	5.870859
4_1.base	4_1.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.37166731825964655	5.93978
4_1.base	4_1.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.3716688601053072	5.987158
4_1.base	4_1.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	0.5344945122580655	3.284011
4_1.base	4_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.0	0.5571459972267939	0.204899
4_1.base	4_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.2	0.5571459972267939	0.202049
4_1.base	4_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.4	0.5571459972267939	0.202812
4_1.base	4_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.6	0.5571459972267939	0.216621
4_1.base	4_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.8	0.5571459972267939	0.201123
4_1.base	4_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	1.0	0.6315427075457102	0.129896
4_1.base	4_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.0	0.4041554438582547	4.116576
4_1.base	4_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.2	0.4041554438582547	3.94267
4_1.base	4_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.4	0.4041554438582547	4.02789
4_1.base	4_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.6	0.4041554438582547	4.300896
4_1.base	4_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.8	0.4041582003758546	4.11192
4_1.base	4_1.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	1.0	0.5884452683372698	2.650844
4_2.base	4_2.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.36717582582960506	6.93382
4_2.base	4_2.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.36717582582960506	6.227528
4_2.base	4_2.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.36717582582960506	6.159811
4_2.base	4_2.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.36717582582960506	6.09049
4_2.base	4_2.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.36717846031525736	6.087259
4_2.base	4_2.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	0.5284806494492994	3.259349
4_2.base	4_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.0	0.5589967601675354	0.201617
4_2.base	4_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.2	0.5589967601675354	0.202114
4_2.base	4_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.4	0.5589967601675354	0.201414
4_2.base	4_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.6	0.5589967601675354	0.19849
4_2.base	4_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.8	0.5589967601675354	0.201163
4_2.base	4_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	1.0	0.6327698674215614	0.130463
4_2.base	4_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.0	0.4008965003168686	3.977995
4_2.base	4_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.2	0.4008965003168686	3.993402
4_2.base	4_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.4	0.4008965003168686	3.928071
4_2.base	4_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.6	0.4008965003168686	4.034541
4_2.base	4_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.8	0.40089638717503956	4.004879
4_2.base	4_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	1.0	0.586826442095272	2.99851
4_3.base	4_3.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.3715505299170994	6.312776
4_3.base	4_3.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.3715505299170994	6.131639
4_3.base	4_3.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.3715505299170994	6.226544
4_3.base	4_3.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.3715505299170994	5.934417
4_3.base	4_3.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.3715510711962758	6.045324
4_3.base	4_3.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	0.5345039722534499	3.23255
4_3.base	4_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.0	0.5559291946279786	0.208396
4_3.base	4_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.2	0.5559291946279786	0.21158
4_3.base	4_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.4	0.5559291946279786	0.200158
4_3.base	4_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.6	0.5559291946279786	0.200981
4_3.base	4_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.8	0.5559291946279786	0.200983
4_3.base	4_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	1.0	0.6299395726542216	0.131213
4_3.base	4_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.0	0.4052510057334485	4.045204
4_3.base	4_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.2	0.4052510057334485	3.953906
4_3.base	4_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.4	0.4052510057334485	4.090864
4_3.base	4_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.6	0.4052510057334485	4.012119
4_3.base	4_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.8	0.40525097701710866	4.097283
4_3.base	4_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	1.0	0.5866854295782843	2.67083
4_4.base	4_4.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.36534275316633785	6.807261
4_4.base	4_4.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.36534275316633785	6.176095
4_4.base	4_4.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.36534275316633785	6.19403
4_4.base	4_4.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.36534275316633785	6.214184
4_4.base	4_4.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.365338445787307	6.109535
4_4.base	4_4.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	0.5331033297219121	3.407132
4_4.base	4_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.0	0.5509900969450484	0.21334
4_4.base	4_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.2	0.5509900969450484	0.214473
4_4.base	4_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.4	0.5509900969450484	0.206298
4_4.base	4_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.6	0.5509900969450484	0.203851
4_4.base	4_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.8	0.5509900969450484	0.204896
4_4.base	4_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	1.0	0.6284249790477209	0.13254
4_4.base	4_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.0	0.40181575710537865	4.063593
4_4.base	4_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.2	0.40181575710537865	4.125687
4_4.base	4_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.4	0.40181575710537865	3.990479
4_4.base	4_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.6	0.40181575710537865	4.060614
4_4.base	4_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.8	0.401805835145068	4.069191
4_4.base	4_4.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	1.0	0.5859859481666128	2.755498
4_5.base	4_5.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.36597362901001124	6.396233
4_5.base	4_5.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.36597362901001124	6.388858
4_5.base	4_5.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.36597362901001124	5.88465
4_5.base	4_5.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.36597362901001124	5.924094
4_5.base	4_5.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.365974445777255	6.037764
4_5.base	4_5.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	0.532700310758146	3.268637
4_5.base	4_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.0	0.5548595122273253	0.20841
4_5.base	4_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.2	0.5548595122273253	0.205161
4_5.base	4_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.4	0.5548595122273253	0.207151
4_5.base	4_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.6	0.5548595122273253	0.204854
4_5.base	4_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.8	0.5548595122273253	0.206744
4_5.base	4_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	1.0	0.628900289907832	0.141517
4_5.base	4_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.0	0.4012484733495273	4.084428
4_5.base	4_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.2	0.4012484733495273	4.212867
4_5.base	4_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.4	0.4012484733495273	4.095677
4_5.base	4_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.6	0.4012484733495273	4.028758
4_5.base	4_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.8	0.4012488250918363	4.06534
4_5.base	4_5.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	1.0	0.5872971673263604	2.816233
