trainSet	testSet	neighbourhood	neighbourhoodSize	threshold	predictor	similarityMetric	predictionMetric	socialNeighbourhood	socialThreshold	RMSE	runTime
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.8	0.8569346110135048	1.170978
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.9	0.8569020291179895	1.132397
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	1.0	0.8564637278028981	1.158553
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.0	0.8680129484957866	35.424422
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.1	0.8680129484957866	25.175438
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.2	0.8680129484957866	26.432901
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.3	0.8680129484957866	26.883946
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.4	0.8680129484957866	26.597413
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.5	0.8680137403848037	26.304627
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.6	0.8680138970923978	26.597275
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.7	0.8680510499066026	25.387435
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.8	0.8680170011131516	24.721837
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.9	0.8679982379374492	23.877131
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	1.0	0.8662924285421534	23.766008
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.0	0.8730031982369733	103.499228
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.1	0.8730031982369733	90.107712
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.2	0.8730031982369733	89.539609
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.3	0.8730031982369733	90.323209
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.4	0.8730031982369733	89.815935
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.5	0.8730039855994087	90.486779
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.6	0.8730041252963525	90.26348
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.7	0.8730571409637763	89.887538
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.8	0.873020368320852	89.606453
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.9	0.872980971198036	94.040025
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	1.0	0.8714291907156865	106.390881
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.0	0.8741021801662096	140.689195
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.1	0.8741021801662096	120.878629
0.1_set3.base	0.1_set3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_5	0.2	0.8741021801662096	125.107384
